2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1081;2018-05-14 10:12:39,799;3.Distance Join phase...;7.53;1604;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1082;2018-05-14 10:12:46,962;4.Getting candidates...;7.16;188;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1102;2018-05-14 10:13:34,673;3.Distance Join phase...;12.29;693;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1103;2018-05-14 10:13:44,676;4.Getting candidates...;10.0;187;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1123;2018-05-14 10:14:37,142;3.Distance Join phase...;13.4;658;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1124;2018-05-14 10:14:52,887;4.Getting candidates...;15.72;187;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1126;2018-05-14 10:14:56,474;5.Checking internal timestamps;19.3;187;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1142;2018-05-14 10:17:16,612;1.Getting disks;131.12;444;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1143;2018-05-14 10:17:27,865;2.Joining timestams;11.25;260;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1162;2018-05-14 10:18:05,476;3.Distance Join phase...;6.9;1307;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1163;2018-05-14 10:18:12,491;4.Getting candidates...;7.02;185;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1183;2018-05-14 10:18:57,854;3.Distance Join phase...;11.15;658;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1184;2018-05-14 10:19:07,211;4.Getting candidates...;9.36;185;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1204;2018-05-14 10:19:58,710;3.Distance Join phase...;14.06;632;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1205;2018-05-14 10:20:09,170;4.Getting candidates...;10.46;185;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1207;2018-05-14 10:20:12,398;5.Checking internal timestamps;13.69;185;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1223;2018-05-14 10:22:44,014;1.Getting disks;141.94;433;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1224;2018-05-14 10:22:54,231;2.Joining timestams;10.22;258;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1243;2018-05-14 10:23:34,268;3.Distance Join phase...;7.71;1238;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1244;2018-05-14 10:23:41,488;4.Getting candidates...;7.22;174;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1264;2018-05-14 10:24:27,548;3.Distance Join phase...;11.02;572;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1265;2018-05-14 10:24:36,683;4.Getting candidates...;9.14;173;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1285;2018-05-14 10:25:29,941;3.Distance Join phase...;11.97;532;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1286;2018-05-14 10:25:39,457;4.Getting candidates...;9.52;173;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1288;2018-05-14 10:25:42,054;5.Checking internal timestamps;12.11;173;flocks
