3;19;1727;SpatialJoin;30.0;4;5;I.Indexing candidates...;8.151;670;18546;5791;219;37.26
3;19;1728;SpatialJoin;30.0;4;5;J.Getting expansions...;0.236;1792;18546;5791;219;37.26
3;19;1729;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.254;220;18546;5791;219;37.26
3;19;1730;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.600;219;18546;5791;219;37.26
3;20;1742;SpatialJoin;30.0;4;5;B.Indexing points...;6.868;0;18546;5802;210;46.78
3;20;1743;SpatialJoin;30.0;4;5;C.Getting pairs...;13.211;5802;18546;5802;210;46.78
3;20;1744;SpatialJoin;30.0;4;5;D.Computing centers...;3.305;11604;18546;5802;210;46.78
3;20;1745;SpatialJoin;30.0;4;5;E.Indexing centers...;1.410;11604;18546;5802;210;46.78
3;20;1746;SpatialJoin;30.0;4;5;F.Getting disks...;9.806;11604;18546;5802;210;46.78
3;20;1747;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.352;1306;18546;5802;210;46.78
3;20;1748;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;7.697;675;18546;5802;210;46.78
3;20;1749;SpatialJoin;30.0;4;5;I.Indexing candidates...;8.102;675;18546;5802;210;46.78
3;20;1750;SpatialJoin;30.0;4;5;J.Getting expansions...;0.217;1813;18546;5802;210;46.78
3;20;1751;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.375;212;18546;5802;210;46.78
3;20;1752;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;3.134;210;18546;5802;210;46.78
3;21;1764;SpatialJoin;30.0;4;5;B.Indexing points...;5.574;0;18546;5797;211;118.7
3;21;1765;SpatialJoin;30.0;4;5;C.Getting pairs...;12.198;5797;18546;5797;211;118.7
3;21;1766;SpatialJoin;30.0;4;5;D.Computing centers...;49.954;11594;18546;5797;211;118.7
3;21;1767;SpatialJoin;30.0;4;5;E.Indexing centers...;5.256;11594;18546;5797;211;118.7
3;21;1768;SpatialJoin;30.0;4;5;F.Getting disks...;27.301;11594;18546;5797;211;118.7
3;21;1769;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.408;1312;18546;5797;211;118.7
3;21;1770;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;13.032;675;18546;5797;211;118.7
3;21;1771;SpatialJoin;30.0;4;5;I.Indexing candidates...;14.134;675;18546;5797;211;118.7
3;21;1772;SpatialJoin;30.0;4;5;J.Getting expansions...;0.243;1804;18546;5797;211;118.7
3;21;1773;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.273;212;18546;5797;211;118.7
3;21;1774;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.143;211;18546;5797;211;118.7
5;22;2427;SpatialJoin;30.0;5;5;B.Indexing points...;5.221;0;18093;5511;76;26.91
5;22;2428;SpatialJoin;30.0;5;5;C.Getting pairs...;5.063;5511;18093;5511;76;26.91
5;22;2429;SpatialJoin;30.0;5;5;D.Computing centers...;1.425;11022;18093;5511;76;26.91
5;22;2430;SpatialJoin;30.0;5;5;E.Indexing centers...;1.207;11022;18093;5511;76;26.91
5;22;2431;SpatialJoin;30.0;5;5;F.Getting disks...;4.410;11022;18093;5511;76;26.91
5;22;2432;SpatialJoin;30.0;5;5;G.Filtering less-than-mu disks...;0.277;517;18093;5511;76;26.91
5;22;2433;SpatialJoin;30.0;5;5;H.Prunning duplicate candidates...;6.786;253;18093;5511;76;26.91
5;22;2434;SpatialJoin;30.0;5;5;I.Indexing candidates...;7.486;253;18093;5511;76;26.91
5;22;2435;SpatialJoin;30.0;5;5;J.Getting expansions...;0.310;1195;18093;5511;76;26.91
