Dataset=sample87 Epsilon=6 Mu=4
2023-02-16 16:29:29,555|578|HASH_3|6|4|1676593768874|1676593769555|681|INFO2|ncliques=16
2023-02-16 16:29:29,556|579|HASH_3|6|4|1676593769550|1676593769556|6|TIME2|hash
2023-02-16 16:29:29,558|581|HASH_3|6|4|1676593768874|1676593769558|684|INFO2|ngroups=6
2023-02-16 16:29:29,558|581|HASH_3|6|4|1676593769556|1676593769558|2|TIME2|group
2023-02-16 16:29:29,559|582|HASH_3|6|4|1676593769559|1676593769559|0|TIME2|pairs
2023-02-16 16:29:29,562|585|HASH_3|6|4|1676593768874|1676593769562|688|INFO2|npairs=34
2023-02-16 16:29:29,568|591|HASH_3|6|4|1676593769559|1676593769567|8|TIME2|centers
2023-02-16 16:29:29,568|591|HASH_3|6|4|1676593768874|1676593769568|694|INFO2|ncenters=68
2023-02-16 16:29:29,576|599|HASH_3|6|4|1676593769567|1676593769576|9|TIME2|disks
2023-02-16 16:29:29,576|599|HASH_3|6|4|1676593768874|1676593769576|702|INFO2|ndisks=47
2023-02-16 16:29:29,602|625|HASH_3|6|4|1676593769576|1676593769602|26|TIME2|maximals
2023-02-16 16:29:29,603|626|HASH_3|6|4|1676593768874|1676593769602|728|INFO2|nmaximals=5
2023-02-16 16:29:29,603|626|HASH_3|6|4|1676593769603|1676593769603|0|TIME2|pairs
2023-02-16 16:29:29,603|626|HASH_3|6|4|1676593768874|1676593769603|729|INFO2|npairs=34
2023-02-16 16:29:29,604|627|HASH_3|6|4|1676593769603|1676593769604|1|TIME2|centers
2023-02-16 16:29:29,604|627|HASH_3|6|4|1676593768874|1676593769604|730|INFO2|ncenters=68
2023-02-16 16:29:29,607|630|HASH_3|6|4|1676593769604|1676593769607|3|TIME2|disks
2023-02-16 16:29:29,607|630|HASH_3|6|4|1676593768874|1676593769607|733|INFO2|ndisks=51
2023-02-16 16:29:29,628|651|HASH_3|6|4|1676593769607|1676593769628|21|TIME2|maximals
2023-02-16 16:29:29,628|651|HASH_3|6|4|1676593768874|1676593769628|754|INFO2|nmaximals=5
2023-02-16 16:29:29,629|652|HASH_3|6|4|1676593769629|1676593769629|0|TIME2|pairs
2023-02-16 16:29:29,629|652|HASH_3|6|4|1676593768874|1676593769629|755|INFO2|npairs=27
2023-02-16 16:29:29,630|653|HASH_3|6|4|1676593769629|1676593769630|1|TIME2|centers
2023-02-16 16:29:29,634|657|HASH_3|6|4|1676593768874|1676593769634|760|INFO2|ncenters=54
2023-02-16 16:29:29,636|659|HASH_3|6|4|1676593769630|1676593769636|6|TIME2|disks
2023-02-16 16:29:29,636|659|HASH_3|6|4|1676593768874|1676593769636|762|INFO2|ndisks=37
2023-02-16 16:29:29,666|689|HASH_3|6|4|1676593769636|1676593769666|30|TIME2|maximals
2023-02-16 16:29:29,667|690|HASH_3|6|4|1676593768874|1676593769667|793|INFO2|nmaximals=5
2023-02-16 16:29:29,667|690|HASH_3|6|4|1676593769667|1676593769667|0|TIME2|pairs
2023-02-16 16:29:29,668|691|HASH_3|6|4|1676593768874|1676593769668|794|INFO2|npairs=34
2023-02-16 16:29:29,668|691|HASH_3|6|4|1676593769667|1676593769668|1|TIME2|centers
