partitionId	taskId	grid_id	wkt	area	perimeter	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName	epsilon
1184	21966	1184	POLYGON ((1994688.086 569046.3776, 1994688.086 569362.8818, 1994938.7704 569362.8818, 1994938.7704 569046.3776, 1994688.086 569046.3776))	79342.64958134083	1134.3770781250205	12		41	21966	1594773026578	1594773026792	214	10	4	mr-07	0	false	0	true	191	27	13	13	0	0	967	0	0	0	0	0	0	0	0	162	9452	104	6	98	0	0	0	0627	Disks phase	10.0
510	21292	510	POLYGON ((1968867.5938 560184.2615, 1968867.5938 561450.2781, 1969870.3314 561450.2781, 1969870.3314 560184.2615, 1968867.5938 560184.2615))	1269482.3933013363	4537.508312499849	12		41	21292	1594773025370	1594773025638	268	3	11	mr-03	0	false	0	true	252	32	13	12	0	148	1010	0	0	0	0	0	0	0	0	58	5848	64	10	54	0	0	0	0627	Disks phase	10.0
3314	24096	3314	POLYGON ((1990927.8202 539927.996, 1990927.8202 540244.5001, 1991178.5046 540244.5001, 1991178.5046 539927.996, 1990927.8202 539927.996))	79342.64958134083	1134.3770781250205	12		41	24096	1594773032172	1594773032359	187	3	4	mr-07	0	false	0	true	169	64	15	11	0	0	967	0	0	0	0	0	0	0	0	103	6492	72	8	64	0	0	0	0627	Disks phase	10.0
1716	22498	1716	POLYGON ((1965859.3811 552588.1619, 1965859.3811 553854.1785, 1966862.1187 553854.1785, 1966862.1187 552588.1619, 1965859.3811 552588.1619))	1269482.3933013363	4537.508312499849	12		41	22498	1594773029135	1594773029382	247	7	7	mr-02	0	false	0	true	226	24	14	13	0	0	967	0	0	0	0	0	0	0	0	197	6750	74	6	68	0	0	0	0627	Disks phase	10.0
3531	24313	3531	POLYGON ((1993434.6641 533597.913, 1993434.6641 533756.1651, 1993560.0063 533756.1651, 1993560.0063 533597.913, 1993434.6641 533597.913))	19835.66239532791	567.1885390623938	12		41	24313	1594773032626	1594773032667	41	4	5	mr-08	0	false	0	true	22	20	15	15	0	0	967	0	0	0	0	0	0	0	0	0	2524	28	4	24	0	0	0	0627	Disks phase	10.0
2957	23739	2957	POLYGON ((1992933.2953 548157.1038, 1992933.2953 548790.1121, 1993434.6641 548790.1121, 1993434.6641 548157.1038, 1992933.2953 548157.1038))	317370.5983253633	2268.754156250041	12		41	23739	1594773031728	1594773031774	46	12	11	mr-03	0	false	0	true	18	17	16	15	0	0	967	0	0	0	0	0	0	0	0	0	3974	44	2	42	0	0	0	0627	Disks phase	10.0
29	20811	29	POLYGON ((1967614.1719 572211.4191, 1967614.1719 572527.9233, 1967864.8562 572527.9233, 1967864.8562 572211.4191, 1967614.1719 572211.4191))	79342.64958134083	1134.3770781250205	12		41	20811	1594773024610	1594773024890	280	30	3	mr-05	0	false	0	true	159	62	91	28	0	0	967	0	0	0	0	0	0	0	0	0	5958	66	0	66	0	0	0	0627	Disks phase	10.0
1318	22100	1318	POLYGON ((1982091.1954 562004.1603, 1982091.1954 562083.2864, 1982153.8665 562083.2864, 1982153.8665 562004.1603, 1982091.1954 562004.1603))	4958.915598835625	283.59426953131333	12		41	22100	1594773026786	1594773027227	441	3	8	mr-11	0	false	0	true	422	238	15	14	1	171	1053	0	0	0	0	0	0	0	0	0	22130	238	14	224	0	0	0	0627	Disks phase	10.0
1931	22713	1931	POLYGON ((1968867.5938 546258.0789, 1968867.5938 547524.0955, 1969870.3314 547524.0955, 1969870.3314 546258.0789, 1968867.5938 546258.0789))	1269482.3933013363	4537.508312499849	12		41	22713	1594773029580	1594773029630	50	4	5	mr-08	0	false	0	true	31	24	15	15	0	0	967	0	0	0	0	0	0	0	0	0	10976	120	8	112	0	0	0	0627	Disks phase	10.0
337	21119	337	POLYGON ((1973379.9128 565881.3361, 1973379.9128 566514.3444, 1973881.2816 566514.3444, 1973881.2816 565881.3361, 1973379.9128 565881.3361))	317370.5983253633	2268.754156250041	12		41	21119	1594773025113	1594773025313	200	6	1	mr-01	0	false	0	true	181	29	13	11	0	0	967	0	0	0	0	0	0	0	0	145	7404	82	4	78	0	0	0	0627	Disks phase	10.0
3059	23841	3059	POLYGON ((1985914.1324 541668.7688, 1985914.1324 541827.0209, 1986039.4746 541827.0209, 1986039.4746 541668.7688, 1985914.1324 541668.7688))	19835.66239532791	567.1885390623938	12		41	23841	1594773031781	1594773032116	335	5	9	mr-06	0	false	0	true	317	16	12	12	1	0	1010	0	0	0	0	0	0	0	0	299	1264	14	0	14	0	0	0	0627	Disks phase	10.0
3120	23902	3120	POLYGON ((1987543.5809 538820.2314, 1987543.5809 538978.4835, 1987668.9231 538978.4835, 1987668.9231 538820.2314, 1987543.5809 538820.2314))	19835.66239532791	567.1885390623938	12		41	23902	1594773031820	1594773032140	320	19	7	mr-02	0	false	0	true	288	22	13	13	0	0	967	0	0	0	0	0	0	0	0	263	3610	40	2	38	0	0	0	0627	Disks phase	10.0
1362	22144	1362	POLYGON ((1982091.1954 561845.9082, 1982091.1954 561925.0343, 1982153.8665 561925.0343, 1982153.8665 561845.9082, 1982091.1954 561845.9082))	4958.915598835625	283.59426953131333	12		41	22144	1594773026808	1594773029149	2341	11	5	mr-08	0	false	0	true	2317	2072	13	13	0	204	1010	0	0	0	0	0	0	0	0	7	35560	382	58	324	0	0	0	0627	Disks phase	10.0
2895	23677	2895	POLYGON ((1995440.1392 548790.1121, 1995440.1392 548948.3642, 1995565.4814 548948.3642, 1995565.4814 548790.1121, 1995440.1392 548790.1121))	19835.66239532791	567.1885390623938	12		41	23677	1594773031586	1594773031754	168	19	1	mr-01	0	false	0	true	135	21	13	12	1	0	1010	0	0	0	0	0	0	0	0	113	5474	60	0	60	0	0	0	0627	Disks phase	10.0
852	21634	852	POLYGON ((1973458.2517 556702.7158, 1973458.2517 556722.4973, 1973473.9195 556722.4973, 1973473.9195 556702.7158, 1973458.2517 556702.7158))	309.9322249286175	70.89856738294475	12		41	21634	1594773025977	1594773026288	311	3	3	mr-05	0	false	0	true	293	76	15	14	0	0	967	0	0	0	0	0	0	0	0	204	6670	74	4	70	0	0	0	0627	Disks phase	10.0
1936	22718	1936	POLYGON ((1970873.0689 547524.0955, 1970873.0689 548790.1121, 1971875.8065 548790.1121, 1971875.8065 547524.0955, 1970873.0689 547524.0955))	1269482.3933013363	4537.508312499849	12		41	22718	1594773029582	1594773029629	47	4	2	mr-12	0	false	0	true	29	24	14	13	0	0	967	0	0	0	0	0	0	0	0	0	8662	96	10	86	0	0	0	0627	Disks phase	10.0
2468	23250	2468	POLYGON ((1967864.8562 534547.4254, 1967864.8562 534863.9296, 1968115.5406 534863.9296, 1968115.5406 534547.4254, 1967864.8562 534547.4254))	79342.64958134083	1134.3770781250205	12		41	23250	1594773030605	1594773030809	204	11	12	mr-10	0	false	0	true	182	23	11	12	0	0	967	0	0	0	0	0	0	0	0	155	5050	56	4	52	0	0	0	0627	Disks phase	10.0
1550	22332	1550	POLYGON ((1985914.1324 553854.1785, 1985914.1324 555120.1951, 1986916.8699 555120.1951, 1986916.8699 553854.1785, 1985914.1324 553854.1785))	1269482.3933013363	4537.508312499849	12		41	22332	1594773028602	1594773029033	431	5	7	mr-02	0	false	0	true	411	31	15	14	0	0	967	0	0	0	0	0	0	0	0	373	6512	72	8	64	0	0	0	0627	Disks phase	10.0
403	21185	403	POLYGON ((1964167.2615 563349.303, 1964167.2615 563428.429, 1964229.9326 563428.429, 1964229.9326 563349.303, 1964167.2615 563349.303))	4958.915598835625	283.59426953131333	12		41	21185	1594773025263	1594773025333	70	4	2	mr-12	0	false	0	true	54	21	12	11	0	18	1010	0	0	0	0	0	0	0	0	26	2522	28	6	22	0	0	0	0627	Disks phase	10.0
445	21227	445	POLYGON ((1964355.2748 561450.2781, 1964355.2748 562083.2864, 1964856.6436 562083.2864, 1964856.6436 561450.2781, 1964355.2748 561450.2781))	317370.5983253633	2268.754156250041	12		41	21227	1594773025310	1594773025632	322	3	11	mr-03	0	false	0	true	296	28	23	14	0	148	1010	0	0	0	0	0	0	0	0	98	5056	56	4	52	0	0	0	0627	Disks phase	10.0
1754	22536	1754	POLYGON ((1964856.6436 550056.1287, 1964856.6436 551322.1453, 1965859.3811 551322.1453, 1965859.3811 550056.1287, 1964856.6436 550056.1287))	1269482.3933013363	4537.508312499849	12		41	22536	1594773029152	1594773029378	226	8	8	mr-11	0	false	0	true	203	23	15	12	0	0	967	0	0	0	0	0	0	0	0	175	5130	56	8	48	0	0	0	0627	Disks phase	10.0
2236	23018	2236	POLYGON ((1969619.647 542934.7854, 1969619.647 543093.0375, 1969744.9892 543093.0375, 1969744.9892 542934.7854, 1969619.647 542934.7854))	19835.66239532791	567.1885390623938	12		41	23018	1594773030074	1594773030543	469	4	6	mr-04	0	false	0	true	452	44	13	12	0	0	967	0	0	0	0	0	0	0	0	406	7824	86	4	82	0	0	0	0627	Disks phase	10.0
1266	22048	1266	POLYGON ((1981824.8433 561747.0007, 1981824.8433 561766.7822, 1981840.511 561766.7822, 1981840.511 561747.0007, 1981824.8433 561747.0007))	309.9322249286175	70.89856738294475	12		41	22048	1594773026637	1594773029043	2406	2	1	mr-01	0	false	0	true	2392	1772	12	11	0	475	1010	0	0	0	0	0	0	0	0	121	12130	132	2	130	0	0	0	0627	Disks phase	10.0
837	21619	837	POLYGON ((1972878.5441 556386.2117, 1972878.5441 556702.7158, 1973129.2285 556702.7158, 1973129.2285 556386.2117, 1972878.5441 556386.2117))	79342.64958134083	1134.3770781250205	12		41	21619	1594773025974	1594773026253	279	3	4	mr-07	0	false	0	true	28	20	248	13	0	195	1010	0	0	0	0	0	0	0	0	2	2706	30	6	24	0	0	0	0627	Disks phase	10.0
812	21594	812	POLYGON ((1971875.8065 558285.2366, 1971875.8065 558918.2449, 1972377.1753 558918.2449, 1972377.1753 558285.2366, 1971875.8065 558285.2366))	317370.5983253633	2268.754156250041	12		41	21594	1594773025833	1594773026220	387	4	4	mr-07	0	false	0	true	367	57	16	14	0	195	1010	0	0	0	0	0	0	0	0	104	4218	46	2	44	0	0	0	0627	Disks phase	10.0
2981	23763	2981	POLYGON ((1994938.7704 546891.0872, 1994938.7704 547524.0955, 1995440.1392 547524.0955, 1995440.1392 546891.0872, 1994938.7704 546891.0872))	317370.5983253633	2268.754156250041	12		41	23763	1594773031742	1594773031816	74	21	1	mr-01	0	false	0	true	37	15	16	14	0	0	967	0	0	0	0	0	0	0	0	0	4332	48	8	40	0	0	0	0627	Disks phase	10.0
1900	22682	1900	POLYGON ((1964480.617 544833.8103, 1964480.617 544992.0623, 1964605.9592 544992.0623, 1964605.9592 544833.8103, 1964480.617 544833.8103))	19835.66239532791	567.1885390623938	12		41	22682	1594773029445	1594773029482	37	4	5	mr-08	0	false	0	true	21	19	12	13	0	0	967	0	0	0	0	0	0	0	0	0	2052	22	4	18	0	0	0	0627	Disks phase	10.0
2194	22976	2194	POLYGON ((1963853.906 538661.9794, 1963853.906 539294.9877, 1964355.2748 539294.9877, 1964355.2748 538661.9794, 1963853.906 538661.9794))	317370.5983253633	2268.754156250041	12		41	22976	1594773029930	1594773030097	167	7	11	mr-03	0	false	0	true	147	29	13	12	0	0	967	0	0	0	0	0	0	0	0	116	9874	108	6	102	0	0	0	0627	Disks phase	10.0
3346	24128	3346	POLYGON ((1993183.9797 541510.5167, 1993183.9797 541827.0209, 1993434.6641 541827.0209, 1993434.6641 541510.5167, 1993183.9797 541510.5167))	79342.64958134083	1134.3770781250205	12		41	24128	1594773032199	1594773032323	124	10	9	mr-06	0	false	0	true	100	21	14	13	0	0	967	0	0	0	0	0	0	0	0	77	3602	40	6	34	0	0	0	0627	Disks phase	10.0
2184	22966	2184	POLYGON ((1967614.1719 541510.5167, 1967614.1719 541827.0209, 1967864.8562 541827.0209, 1967864.8562 541510.5167, 1967614.1719 541510.5167))	79342.64958134083	1134.3770781250205	12		41	22966	1594773029906	1594773029934	28	3	9	mr-06	0	false	0	true	12	10	13	12	0	0	967	0	0	0	0	0	0	0	0	0	1620	18	4	14	0	0	0	0627	Disks phase	10.0
3418	24200	3418	POLYGON ((1989173.0295 536129.9462, 1989173.0295 536446.4503, 1989423.7138 536446.4503, 1989423.7138 536129.9462, 1989173.0295 536129.9462))	79342.64958134083	1134.3770781250205	12		41	24200	1594773032325	1594773032633	308	13	12	mr-10	0	false	0	true	278	19	17	15	0	0	967	0	0	0	0	0	0	0	0	254	2352	26	4	22	0	0	0	0627	Disks phase	10.0
3005	23787	3005	POLYGON ((1992431.9265 544359.054, 1992431.9265 544675.5582, 1992682.6109 544675.5582, 1992682.6109 544359.054, 1992431.9265 544359.054))	79342.64958134083	1134.3770781250205	12		41	23787	1594773031754	1594773031811	57	20	5	mr-08	0	false	0	true	23	20	14	14	0	0	967	0	0	0	0	0	0	0	0	0	908	10	0	10	0	0	0	0627	Disks phase	10.0
1004	21786	1004	POLYGON ((1985412.7636 570312.3942, 1985412.7636 570945.4025, 1985914.1324 570945.4025, 1985914.1324 570312.3942, 1985412.7636 570312.3942))	317370.5983253633	2268.754156250041	12		41	21786	1594773026277	1594773026587	310	10	7	mr-02	0	false	0	true	287	23	13	13	0	121	1010	0	0	0	0	0	0	0	0	262	3792	42	0	42	0	0	0	0627	Disks phase	10.0
2671	23453	2671	POLYGON ((1979897.707 548790.1121, 1979897.707 550056.1287, 1980900.4446 550056.1287, 1980900.4446 548790.1121, 1979897.707 548790.1121))	1269482.3933013363	4537.508312499849	12		41	23453	1594773031141	1594773031307	166	9	4	mr-07	0	false	0	true	144	21	13	12	0	0	967	0	0	0	0	0	0	0	0	121	6134	68	6	62	0	0	0	0627	Disks phase	10.0
610	21392	610	POLYGON ((1973129.2285 562399.7905, 1973129.2285 562716.2947, 1973379.9128 562716.2947, 1973379.9128 562399.7905, 1973129.2285 562399.7905))	79342.64958134083	1134.3770781250205	12		41	21392	1594773025510	1594773025546	36	5	5	mr-08	0	false	0	true	15	13	16	14	0	0	967	0	0	0	0	0	0	0	0	0	898	10	0	10	0	0	0	0627	Disks phase	10.0
542	21324	542	POLYGON ((1967238.1453 557652.2283, 1967238.1453 557810.4804, 1967363.4875 557810.4804, 1967363.4875 557652.2283, 1967238.1453 557652.2283))	19835.66239532791	567.1885390623938	12		41	21324	1594773025467	1594773025700	233	8	1	mr-01	0	false	0	true	212	21	13	13	0	0	967	0	0	0	0	0	0	0	0	186	2348	26	2	24	0	0	0	0627	Disks phase	10.0
2171	22953	2171	POLYGON ((1965358.0123 542460.0292, 1965358.0123 543093.0375, 1965859.3811 543093.0375, 1965859.3811 542460.0292, 1965358.0123 542460.0292))	317370.5983253633	2268.754156250041	12		41	22953	1594773029900	1594773030090	190	12	4	mr-07	0	false	0	true	165	19	13	12	0	0	967	0	0	0	0	0	0	0	0	145	5912	64	10	54	0	0	0	0627	Disks phase	10.0
150	20932	150	POLYGON ((1966360.7499 565881.3361, 1966360.7499 566514.3444, 1966862.1187 566514.3444, 1966862.1187 565881.3361, 1966360.7499 565881.3361))	317370.5983253633	2268.754156250041	12		41	20932	1594773024888	1594773025113	225	8	1	mr-01	0	false	0	true	205	25	12	11	0	15	1010	0	0	0	0	0	0	0	0	159	1442	16	0	16	0	0	0	0627	Disks phase	10.0
2839	23621	2839	POLYGON ((1987919.6075 551322.1453, 1987919.6075 553854.1785, 1989925.0826 553854.1785, 1989925.0826 551322.1453, 1987919.6075 551322.1453))	5077929.573205345	9075.016624999698	12		41	23621	1594773031562	1594773031751	189	18	1	mr-01	0	false	0	true	159	22	12	11	0	0	967	0	0	0	0	0	0	0	0	135	9038	100	4	96	0	0	0	0627	Disks phase	10.0
2966	23748	2966	POLYGON ((1992933.2953 546258.0789, 1992933.2953 546574.5831, 1993183.9797 546574.5831, 1993183.9797 546258.0789, 1992933.2953 546258.0789))	79342.64958134083	1134.3770781250205	12		41	23748	1594773031733	1594773031788	55	10	9	mr-06	0	false	0	true	30	24	15	14	0	0	967	0	0	0	0	0	0	0	0	0	7898	86	6	80	0	0	0	0627	Disks phase	10.0
1945	22727	1945	POLYGON ((1969995.6736 546891.0872, 1969995.6736 547049.3393, 1970121.0158 547049.3393, 1970121.0158 546891.0872, 1969995.6736 546891.0872))	19835.66239532791	567.1885390623938	12		41	22727	1594773029586	1594773029630	44	3	5	mr-08	0	false	0	true	26	22	15	14	0	0	967	0	0	0	0	0	0	0	0	0	5652	62	4	58	0	0	0	0627	Disks phase	10.0
2689	23471	2689	POLYGON ((1985914.1324 551322.1453, 1985914.1324 552588.1619, 1986916.8699 552588.1619, 1986916.8699 551322.1453, 1985914.1324 551322.1453))	1269482.3933013363	4537.508312499849	12		41	23471	1594773031278	1594773031592	314	14	11	mr-03	0	false	0	true	287	29	13	12	0	0	967	0	0	0	0	0	0	0	0	251	8116	90	4	86	0	0	0	0627	Disks phase	10.0
1293	22075	1293	POLYGON ((1982153.8665 562083.2864, 1982153.8665 562399.7905, 1982404.5509 562399.7905, 1982404.5509 562083.2864, 1982153.8665 562083.2864))	79342.64958134083	1134.3770781250205	12		41	22075	1594773026772	1594773027058	286	3	8	mr-11	0	false	0	true	268	76	15	13	0	171	1010	0	0	0	0	0	0	0	0	0	9752	108	4	104	0	0	0	0627	Disks phase	10.0
1304	22086	1304	POLYGON ((1981997.1888 561944.8158, 1981997.1888 561964.5973, 1982012.8565 561964.5973, 1982012.8565 561944.8158, 1981997.1888 561944.8158))	309.9322249286175	70.89856738294475	12		41	22086	1594773026781	1594773027661	880	3	10	mr-09	0	false	0	true	858	407	19	16	0	332	1010	0	0	0	0	0	0	0	0	0	17130	184	14	170	0	0	0	0627	Disks phase	10.0
2104	22886	2104	POLYGON ((1973630.5972 545941.5748, 1973630.5972 546258.0789, 1973881.2816 546258.0789, 1973881.2816 545941.5748, 1973630.5972 545941.5748))	79342.64958134083	1134.3770781250205	12		41	22886	1594773029853	1594773029901	48	4	8	mr-11	0	false	0	true	32	14	12	12	0	0	967	0	0	0	0	0	0	0	0	16	1984	22	2	20	0	0	0	0627	Disks phase	10.0
2434	23216	2434	POLYGON ((1968867.5938 536129.9462, 1968867.5938 536288.1983, 1968992.936 536288.1983, 1968992.936 536129.9462, 1968867.5938 536129.9462))	19835.66239532791	567.1885390623938	12		41	23216	1594773030560	1594773030801	241	10	12	mr-10	0	false	0	true	218	21	13	13	0	0	967	0	0	0	0	0	0	0	0	193	4858	54	2	52	0	0	0	0627	Disks phase	10.0
733	21515	733	POLYGON ((1978456.2718 561687.6562, 1978456.2718 561766.7822, 1978518.9429 561766.7822, 1978518.9429 561687.6562, 1978456.2718 561687.6562))	4958.915598835625	283.59426953131333	12		41	21515	1594773025720	1594773025758	38	3	5	mr-08	0	false	0	true	21	17	14	14	0	0	967	0	0	0	0	0	0	0	0	0	1078	12	2	10	0	0	0	0627	Disks phase	10.0
95	20877	95	POLYGON ((1969933.0025 572844.4274, 1969933.0025 572923.5534, 1969995.6736 572923.5534, 1969995.6736 572844.4274, 1969933.0025 572844.4274))	4958.915598835625	283.59426953131333	12		41	20877	1594773024621	1594773024877	256	20	5	mr-08	0	false	0	true	163	30	73	18	0	0	967	0	0	0	0	0	0	0	0	0	1982	22	2	20	0	0	0	0627	Disks phase	10.0
735	21517	735	POLYGON ((1978456.2718 561608.5301, 1978456.2718 561687.6562, 1978518.9429 561687.6562, 1978518.9429 561608.5301, 1978456.2718 561608.5301))	4958.915598835625	283.59426953131333	12		41	21517	1594773025721	1594773025984	263	11	3	mr-05	0	false	0	true	238	26	14	13	0	0	967	0	0	0	0	0	0	0	0	209	3852	42	2	40	0	0	0	0627	Disks phase	10.0
1627	22409	1627	POLYGON ((1992181.2421 560026.0094, 1992181.2421 560184.2615, 1992306.5843 560184.2615, 1992306.5843 560026.0094, 1992181.2421 560026.0094))	19835.66239532791	567.1885390623938	12		41	22409	1594773029016	1594773029137	121	9	12	mr-10	0	false	0	true	94	12	18	16	0	0	967	0	0	0	0	0	0	0	0	78	1624	18	0	18	0	0	0	0627	Disks phase	10.0
1505	22287	1505	POLYGON ((1979897.707 556386.2117, 1979897.707 558918.2449, 1981903.1821 558918.2449, 1981903.1821 556386.2117, 1979897.707 556386.2117))	5077929.573205345	9075.016624999698	12		41	22287	1594773028305	1594773028613	308	3	3	mr-05	0	false	0	true	288	26	17	16	0	0	967	0	0	0	0	0	0	0	0	260	9386	104	12	92	0	0	0	0627	Disks phase	10.0
229	21011	229	POLYGON ((1970371.7002 565881.3361, 1970371.7002 566514.3444, 1970873.0689 566514.3444, 1970873.0689 565881.3361, 1970371.7002 565881.3361))	317370.5983253633	2268.754156250041	12		41	21011	1594773025035	1594773025066	31	3	7	mr-02	0	false	0	true	13	12	15	14	0	0	967	0	0	0	0	0	0	0	0	0	2346	26	0	26	0	0	0	0627	Disks phase	10.0
3446	24228	3446	POLYGON ((1988922.3451 534863.9296, 1988922.3451 536129.9462, 1989925.0826 536129.9462, 1989925.0826 534863.9296, 1988922.3451 534863.9296))	1269482.3933013363	4537.508312499849	12		41	24228	1594773032366	1594773032627	261	10	6	mr-04	0	false	0	true	240	23	11	11	0	0	967	0	0	0	0	0	0	0	0	214	5228	58	6	52	0	0	0	0627	Disks phase	10.0
3057	23839	3057	POLYGON ((1985914.1324 541827.0209, 1985914.1324 542460.0292, 1986415.5012 542460.0292, 1986415.5012 541827.0209, 1985914.1324 541827.0209))	317370.5983253633	2268.754156250041	12		41	23839	1594773031780	1594773032115	335	4	4	mr-07	0	false	0	true	319	13	12	11	0	0	967	0	0	0	0	0	0	0	0	302	3078	34	0	34	0	0	0	0627	Disks phase	10.0
167	20949	167	POLYGON ((1968616.9094 567780.361, 1968616.9094 567938.6131, 1968742.2516 567938.6131, 1968742.2516 567780.361, 1968616.9094 567780.361))	19835.66239532791	567.1885390623938	12		41	20949	1594773024894	1594773025175	281	5	4	mr-07	0	false	0	true	264	81	12	12	0	13	1010	0	0	0	0	0	0	0	0	150	5954	66	10	56	0	0	0	0627	Disks phase	10.0
2078	22860	2078	POLYGON ((1971875.8065 547524.0955, 1971875.8065 548790.1121, 1972878.5441 548790.1121, 1972878.5441 547524.0955, 1971875.8065 547524.0955))	1269482.3933013363	4537.508312499849	12		41	22860	1594773029815	1594773029862	47	4	2	mr-12	0	false	0	true	29	23	14	13	0	0	967	0	0	0	0	0	0	0	0	5	8688	94	4	90	0	0	0	0627	Disks phase	10.0
1762	22544	1762	POLYGON ((1964605.9592 549423.1204, 1964605.9592 549739.6246, 1964856.6436 549739.6246, 1964856.6436 549423.1204, 1964605.9592 549423.1204))	79342.64958134083	1134.3770781250205	12		41	22544	1594773029161	1594773029370	209	3	5	mr-08	0	false	0	true	191	17	15	14	0	0	967	0	0	0	0	0	0	0	0	173	3244	36	4	32	0	0	0	0627	Disks phase	10.0
1307	22089	1307	POLYGON ((1982005.0227 561934.925, 1982005.0227 561944.8158, 1982012.8565 561944.8158, 1982012.8565 561934.925, 1982005.0227 561934.925))	77.48305623261035	35.44928369158879	12		41	22089	1594773026782	1594773028039	1257	4	9	mr-06	0	false	0	true	1241	705	12	12	0	517	1010	0	0	0	0	0	0	0	0	0	18120	200	26	174	0	0	0	0627	Disks phase	10.0
1325	22107	1325	POLYGON ((1982091.1954 561925.0343, 1982091.1954 561964.5973, 1982122.531 561964.5973, 1982122.531 561925.0343, 1982091.1954 561925.0343))	1239.7288997089063	141.79713476565666	12		41	22107	1594773026789	1594773027611	822	2	5	mr-08	0	false	0	true	798	766	22	14	0	0	967	0	0	0	0	0	0	0	0	0	11988	130	16	114	0	0	0	0627	Disks phase	10.0
1366	22148	1366	POLYGON ((1982059.8599 561816.236, 1982059.8599 561826.1267, 1982067.6938 561826.1267, 1982067.6938 561816.236, 1982059.8599 561816.236))	77.48305623261035	35.44928369158879	12		41	22148	1594773026815	1594773029372	2557	6	4	mr-07	0	false	0	true	2530	2069	21	12	0	425	1010	0	0	0	0	0	0	0	0	6	19064	210	24	186	0	0	0	0627	Disks phase	10.0
2443	23225	2443	POLYGON ((1970371.7002 537395.9628, 1970371.7002 537712.4669, 1970622.3845 537712.4669, 1970622.3845 537395.9628, 1970371.7002 537395.9628))	79342.64958134083	1134.3770781250205	12		41	23225	1594773030565	1594773030800	235	8	9	mr-06	0	false	0	true	214	21	13	12	0	0	967	0	0	0	0	0	0	0	0	189	2888	32	0	32	0	0	0	0627	Disks phase	10.0
