coreId	host	taskId	launchTime	finishTime	duration
0	mr-02	5743	1594236395941	1594236395969	28
5	mr-02	5750	1594236395944	1594236396066	122
1	mr-02	5753	1594236395956	1594236396173	217
3	mr-02	5754	1594236395959	1594236396075	116
6	mr-02	5756	1594236395961	1594236395991	30
0	mr-02	5758	1594236395968	1594236395995	27
6	mr-02	5761	1594236395990	1594236396160	170
0	mr-02	5762	1594236395994	1594236396066	72
0	mr-02	5766	1594236396066	1594236396162	96
5	mr-02	5765	1594236396066	1594236396097	31
3	mr-02	5769	1594236396074	1594236396164	90
5	mr-02	5776	1594236396097	1594236396165	68
2	mr-02	5811	1594236396159	1594236396438	279
4	mr-02	5810	1594236396159	1594236396433	274
6	mr-02	5812	1594236396160	1594236396437	277
0	mr-02	5814	1594236396161	1594236396433	272
7	mr-02	5816	1594236396163	1594236396434	271
3	mr-02	5819	1594236396164	1594236396452	288
5	mr-02	5818	1594236396164	1594236396439	275
1	mr-02	5836	1594236396174	1594236396435	261
0	mr-02	5934	1594236396432	1594236396682	250
4	mr-02	5935	1594236396433	1594236396751	318
7	mr-02	5936	1594236396434	1594236396605	171
1	mr-02	5937	1594236396435	1594236396751	316
6	mr-02	5939	1594236396436	1594236396607	171
2	mr-02	5940	1594236396437	1594236396467	30
5	mr-02	5941	1594236396439	1594236396468	29
3	mr-02	5945	1594236396451	1594236396622	171
2	mr-02	5947	1594236396467	1594236396623	156
5	mr-02	5948	1594236396468	1594236396511	43
5	mr-02	5952	1594236396510	1594236396536	26
5	mr-02	5954	1594236396535	1594236396614	79
7	mr-02	5989	1594236396605	1594236396736	131
6	mr-02	5991	1594236396607	1594236396698	91
5	mr-02	6005	1594236396614	1594236397087	473
3	mr-02	6022	1594236396622	1594236397064	442
2	mr-02	6023	1594236396623	1594236397072	449
0	mr-02	6040	1594236396682	1594236396719	37
6	mr-02	6046	1594236396698	1594236397060	362
0	mr-02	6048	1594236396718	1594236397062	344
7	mr-02	6051	1594236396736	1594236397083	347
1	mr-02	6055	1594236396751	1594236396777	26
4	mr-02	6056	1594236396751	1594236396781	30
1	mr-02	6059	1594236396777	1594236397098	321
4	mr-02	6060	1594236396780	1594236396837	57
4	mr-02	6067	1594236396837	1594236397107	270
6	mr-02	6196	1594236397059	1594236397392	333
0	mr-02	6199	1594236397062	1594236397101	39
3	mr-02	6202	1594236397063	1594236397414	351
2	mr-02	6216	1594236397071	1594236397390	319
7	mr-02	6235	1594236397083	1594236397117	34
5	mr-02	6242	1594236397087	1594236397124	37
1	mr-02	6261	1594236397097	1594236397144	47
0	mr-02	6268	1594236397101	1594236397131	30
4	mr-02	6280	1594236397107	1594236397146	39
7	mr-02	6295	1594236397117	1594236397148	31
5	mr-02	6310	1594236397124	1594236397391	267
0	mr-02	6317	1594236397130	1594236397168	38
1	mr-02	6331	1594236397143	1594236397405	262
4	mr-02	6333	1594236397146	1594236397413	267
7	mr-02	6332	1594236397146	1594236397409	263
0	mr-02	6349	1594236397168	1594236397195	27
0	mr-02	6364	1594236397194	1594236397392	198
2	mr-02	6397	1594236397390	1594236397818	428
5	mr-02	6396	1594236397390	1594236397821	431
0	mr-02	6399	1594236397391	1594236397819	428
6	mr-02	6400	1594236397392	1594236397820	428
1	mr-02	6415	1594236397404	1594236397543	139
7	mr-02	6421	1594236397408	1594236397827	419
4	mr-02	6427	1594236397412	1594236397821	409
3	mr-02	6429	1594236397413	1594236397441	28
3	mr-02	6464	1594236397441	1594236397478	37
3	mr-02	6478	1594236397477	1594236397833	356
1	mr-02	6485	1594236397543	1594236398038	495
2	mr-02	6611	1594236397818	1594236399715	1897
0	mr-02	6614	1594236397819	1594236398036	217
6	mr-02	6613	1594236397819	1594236400385	2566
4	mr-02	6615	1594236397820	1594236398055	235
5	mr-02	6616	1594236397821	1594236400715	2894
7	mr-02	6621	1594236397826	1594236398054	228
3	mr-02	6630	1594236397833	1594236398022	189
3	mr-02	6704	1594236398022	1594236399354	1332
0	mr-02	6714	1594236398036	1594236399081	1045
1	mr-02	6716	1594236398038	1594236400687	2649
7	mr-02	6727	1594236398054	1594236399901	1847
4	mr-02	6728	1594236398055	1594236399676	1621
0	mr-02	6803	1594236399081	1594236400390	1309
3	mr-02	6820	1594236399354	1594236399894	540
4	mr-02	6855	1594236399675	1594236399703	28
4	mr-02	6856	1594236399703	1594236399755	52
2	mr-02	6857	1594236399715	1594236399739	24
2	mr-02	6859	1594236399739	1594236400224	485
